"","PROBEID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TC1800009245.hg.1","TC1800009245.hg.1","SERPINB8","serpin family B member 8",1.33633060555369,7.50068248637462,7.18930668576924,2.37436746477638e-05,0.0025953290084372,3.05121366236542
"TC1900008057.hg.1","TC1900008057.hg.1","ZFP36","ZFP36 ring finger protein",0.850560739429022,8.54177425542361,7.15756651066574,2.46871004424988e-05,0.00268021844533832,3.01190695131824
"TC0600007887.hg.1","TC0600007887.hg.1","ZFAND3","zinc finger AN1-type containing 3",0.524184637470234,8.64570904501769,7.15111380924213,2.4883798500089e-05,0.00268344210939215,3.00389957683169
"TC0900011631.hg.1","TC0900011631.hg.1","GOLGA2","golgin A2",0.663741795394488,8.1148560397841,7.14444121503497,2.50889787645116e-05,0.00268753140525449,2.99561348733641
"TC0500011497.hg.1","TC0500011497.hg.1","GLRX","glutaredoxin",0.646284131327333,7.07101483430298,7.1361536893948,2.53463620784692e-05,0.00269712149587313,2.98531368345609
"TC0800008295.hg.1","TC0800008295.hg.1","PTDSS1","phosphatidylserine synthase 1",-0.446427470745649,8.62171988102951,-7.1182364042291,2.59126011116295e-05,0.00273662202898467,2.96301455273576
"TC0700007993.hg.1","TC0700007993.hg.1","CLDN4","claudin 4",0.530921140301469,10.0607269620289,7.11369746543439,2.60582007987711e-05,0.00273662202898467,2.957358751931
"TC1700010200.hg.1","TC1700010200.hg.1","ALDOC","aldolase, fructose-bisphosphate C",1.02916530079214,8.09603392259823,7.10732093672821,2.62642389388445e-05,0.00274034929395684,2.94940853715634
"TC2200007312.hg.1","TC2200007312.hg.1","LGALS1","galectin 1",0.542234087671119,11.3494816563822,7.08708177143847,2.6929928771663e-05,0.00279167803550375,2.92413835325971
"TC1400010390.hg.1","TC1400010390.hg.1","AHNAK2","AHNAK nucleoprotein 2",0.740361429132315,8.09989117670344,7.07731112033703,2.72577892691586e-05,0.00280755229472334,2.91191924149257
"TC1900010856.hg.1","TC1900010856.hg.1","PLAUR","plasminogen activator, urokinase receptor",0.793362466921858,8.30682584243831,7.025818442521,2.9058284273651e-05,0.00297393956502563,2.84731041009498
"TC0500009706.hg.1","TC0500009706.hg.1","SQSTM1","sequestosome 1",0.522279979896645,11.2272097848409,6.99972978783923,3.00190858327543e-05,0.00304489901692325,2.8144397739221
"TC0X00008798.hg.1","TC0X00008798.hg.1","SSR4","signal sequence receptor subunit 4",0.550815433370257,8.75484561745092,6.99675951569609,3.01306288082398e-05,0.00304489901692325,2.81069150638386
"TC2000006576.hg.1","TC2000006576.hg.1","PRNP","prion protein",0.456694996161287,10.6476191419925,6.96794712892762,3.12361069844532e-05,0.00312507617724819,2.77427021869296
"TC1200008213.hg.1","TC1200008213.hg.1","ATXN7L3B","ataxin 7 like 3B",0.542219122320775,7.6794251462905,6.96598411398639,3.13129987887079e-05,0.00312507617724819,2.77178469731476
"TC1700008175.hg.1","TC1700008175.hg.1","CALCOCO2","calcium binding and coiled-coil domain 2",0.605524780539613,8.23647095242409,6.95893742722364,3.15907043218152e-05,0.00313332985828967,2.76285803589347
"TC0100008664.hg.1","TC0100008664.hg.1","GADD45A","growth arrest and DNA damage inducible alpha",0.52436868807427,9.06734826731265,6.93963748079967,3.23649839757473e-05,0.00319043289890986,2.73837445824547
"TC0300008713.hg.1","TC0300008713.hg.1","SEC61A1","SEC61 translocon alpha 1 subunit",0.49652401840661,10.0765115622822,6.92854619855143,3.28191806885966e-05,0.00319733012667709,2.7242812654536
"TC1900006727.hg.1","TC1900006727.hg.1","UHRF1","ubiquitin like with PHD and ring finger domains 1",-0.523848275363731,8.69597855062646,-6.92821310350871,3.2832926991643e-05,0.00319733012667709,2.72385775683787
"TC0200016787.hg.1","TC0200016787.hg.1","NDUFA10","NADH:ubiquinone oxidoreductase subunit A10",-0.612767851039054,9.1146201790679,-6.89744214157543,3.41299543701474e-05,0.00329491225046584,2.68466906418151
"TC0600009819.hg.1","TC0600009819.hg.1","ULBP2","UL16 binding protein 2",0.716467607861973,7.58259902745585,6.89287134651302,3.43272816328413e-05,0.00329491225046584,2.67883682338186
"TC0100014276.hg.1","TC0100014276.hg.1","DHCR24","24-dehydrocholesterol reductase",0.534213000125231,10.231342531711,6.89003920552903,3.44501654268273e-05,0.00329491225046584,2.6752216328835
"TC1600007982.hg.1","TC1600007982.hg.1","HERPUD1","homocysteine inducible ER protein with ubiquitin like domain 1",0.502905421740568,9.62495973919942,6.88477753118744,3.46797242729325e-05,0.00329724147702651,2.6685022557861
"TC0700011876.hg.1","TC0700011876.hg.1","ASNS","asparagine synthetase (glutamine-hydrolyzing)",0.780519224179442,8.71693084623235,6.86941962552768,3.53592428229961e-05,0.0033257161489924,2.64886784581302
"TC1200007053.hg.1","TC1200007053.hg.1","SPX","spexin hormone",1.06115777475372,5.51231099219447,6.86614544764643,3.55059573651743e-05,0.0033257161489924,2.64467776422523
"TC1200011460.hg.1","TC1200011460.hg.1","KITLG","KIT ligand",-0.73613303392813,8.74154348978968,-6.86405110112924,3.5600147972784e-05,0.0033257161489924,2.64199678219281
"TC0900011523.hg.1","TC0900011523.hg.1","HSPA5","heat shock protein family A (Hsp70) member 5",0.528314576964483,11.3946678998293,6.83538877329802,3.69166077631893e-05,0.0034287633152539,2.60524537677806
"TC0300014082.hg.1","TC0300014082.hg.1","ETV5","ETS variant transcription factor 5",0.740570131811377,8.42086542675887,6.81423433954588,3.79218333494875e-05,0.00349971859404656,2.57804813348067
"TC0200010049.hg.1","TC0200010049.hg.1","HOXD8","homeobox D8",0.772553143919304,5.04731829549664,6.81021416254748,3.81161783643359e-05,0.00349971859404656,2.57287259910824
"TC2000008123.hg.1","TC2000008123.hg.1","NRSN2-AS1","NRSN2 antisense RNA 1",0.97662444645961,6.0550068342921,6.77029781264912,4.01050878046519e-05,0.00366141222071106,2.52136340479303
"TC1700012457.hg.1","TC1700012457.hg.1","AXIN2","axin 2",-1.33459949161648,5.48275171318549,-6.74918086649788,4.12022372584914e-05,0.00373836114399421,2.49402417168181
"TC1700011561.hg.1","TC1700011561.hg.1","WIPI1","WD repeat domain, phosphoinositide interacting 1",0.589424408916038,8.42839994693383,6.74518872766886,4.14132613661295e-05,0.00373836114399421,2.48884875389163
"TSUnmapped00000383.hg.1","TSUnmapped00000383.hg.1",NA,NA,0.662578538064869,9.32139581889821,6.73708401338281,4.18452636061081e-05,0.00375625528280975,2.47833496806641
"TC0700008786.hg.1","TC0700008786.hg.1","DNAJB9","DnaJ heat shock protein family (Hsp40) member B9",0.855127965036238,7.47603820312723,6.72529563298561,4.24822976427267e-05,0.0037922531029074,2.46302625600685
"TC1100012966.hg.1","TC1100012966.hg.1","MICAL2","microtubule associated monooxygenase, calponin and LIM domain containing 2",0.627896517123567,8.54632829971138,6.70993835363665,4.33278971786878e-05,0.00383048176061917,2.44305383916801
"TC1200010618.hg.1","TC1200010618.hg.1","TUBA1A","tubulin alpha 1a",0.577409235535823,10.6943368835142,6.70887106078905,4.3387333858146e-05,0.00383048176061917,2.44166458371426
"TC0100018497.hg.1","TC0100018497.hg.1","SHC1","SHC adaptor protein 1",0.421506675042124,9.55692537796101,6.6969166090276,4.4059097422748e-05,0.00383232812036203,2.42609305697987
"TC1400009239.hg.1","TC1400009239.hg.1","GCH1","GTP cyclohydrolase 1",0.53515573423156,5.42617229654287,6.69636730385826,4.40902326806843e-05,0.00383232812036203,2.42537706838148
"23075525","23075525",NA,NA,-0.514878785530879,9.62407381417165,-6.69193545348045,4.43423031621103e-05,0.00383232812036203,2.41959885736263
"TC1100013186.hg.1","TC1100013186.hg.1","SYVN1","synoviolin 1",0.668979928305205,8.66158367770211,6.68945705316137,4.44839431064769e-05,0.00383232812036203,2.41636634258861
"TC0600011386.hg.1","TC0600011386.hg.1","IER3","immediate early response 3",0.476620316069404,12.0651367842205,6.68741901066771,4.4600781584995e-05,0.00383232812036203,2.4137075322428
"TC1000008643.hg.1","TC1000008643.hg.1","SCD","stearoyl-CoA desaturase",0.486325204803103,11.7181348477306,6.67112961306163,4.55465891240917e-05,0.00389277975556333,2.39243567076474
"TC0900007096.hg.1","TC0900007096.hg.1","CREB3","cAMP responsive element binding protein 3",0.430576873633248,7.874393038877,6.62561231475373,4.83057453007302e-05,0.00410675510842398,2.33279885874048
"TSUnmapped00000322.hg.1","TSUnmapped00000322.hg.1",NA,NA,0.59341674736628,9.48669857295358,6.61846753441613,4.87549384093522e-05,0.00412312815979722,2.32341134946803
"TC0200007132.hg.1","TC0200007132.hg.1","YPEL5","yippee like 5",0.911757959516457,7.78895956716819,6.60664487925999,4.95081309282389e-05,0.00416080643237568,2.3078618216986
"TC0300013991.hg.1","TC0300013991.hg.1","TWF2","twinfilin actin binding protein 2",0.504222350449922,9.7080180975156,6.59772535251946,5.00846546345955e-05,0.00416080643237568,2.29611755804046
"TC0100011022.hg.1","TC0100011022.hg.1","RGS2","regulator of G protein signaling 2",-0.835807926911818,6.17997422320355,-6.59666287563971,5.01538089759973e-05,0.00416080643237568,2.29471785699454
"TC1700008151.hg.1","TC1700008151.hg.1","NFE2L1","nuclear factor, erythroid 2 like 1",0.495162354044316,9.85482912334995,6.59203147165372,5.04564591887604e-05,0.00416080643237568,2.28861461349907
"TC1100010063.hg.1","TC1100010063.hg.1","TMEM41B","transmembrane protein 41B",0.854158275329564,8.00234526191059,6.59026149628339,5.05726408687661e-05,0.00416080643237568,2.28628134937918
"TC0200015771.hg.1","TC0200015771.hg.1","TUBA4A","tubulin alpha 4a",-0.455589527944356,8.87720386711023,-6.58750466604337,5.07541735589764e-05,0.00416080643237568,2.28264628741387
"TC1700010693.hg.1","TC1700010693.hg.1","ACLY","ATP citrate lyase",0.484396851162716,10.4487214923517,6.57439251055939,5.1627235026515e-05,0.00419541249414164,2.26534237302843
"TC0100016018.hg.1","TC0100016018.hg.1","CRABP2","cellular retinoic acid binding protein 2",-0.539068947302061,8.87712689188002,-6.57333259513895,5.16985109434929e-05,0.00419541249414164,2.26394255866868
"TC1700010997.hg.1","TC1700010997.hg.1","HOXB9","homeobox B9",0.567930216505609,8.40891953674994,6.55562991031567,5.2904739116365e-05,0.00427172536744599,2.24053943071264
"TC0300009774.hg.1","TC0300009774.hg.1","HRG","histidine rich glycoprotein",1.25832985754846,4.96424350053393,6.54387232461299,5.37225872112971e-05,0.00431607265655561,2.22497129908798
"TC1000010961.hg.1","TC1000010961.hg.1","PSAP","prosaposin",0.485467860198469,10.3046261962375,6.53844676827403,5.41045602058013e-05,0.00432513469346675,2.21778076385988
"TC1100012510.hg.1","TC1100012510.hg.1","HYOU1","hypoxia up-regulated 1",0.547570544214732,11.2098479140072,6.50464076423269,5.65513664645767e-05,0.00449835324927138,2.17288340827458
"TC0600010008.hg.1","TC0600010008.hg.1","GTF2H5","general transcription factor IIH subunit 5",0.473823527481783,6.46344943163375,6.49812046622164,5.70368370857623e-05,0.00451462018864054,2.16420522253045
"TC0100010867.hg.1","TC0100010867.hg.1","LAMC2","laminin subunit gamma 2",0.509173352234278,9.3768727962503,6.47911431560341,5.84776906942304e-05,0.00459365423215889,2.1388745240423
"TC0500008777.hg.1","TC0500008777.hg.1","KIF20A","kinesin family member 20A",-0.440175495513078,9.10418055973473,-6.47336916569639,5.89208948736828e-05,0.00459365423215889,2.13120748593212
"TC0200016680.hg.1","TC0200016680.hg.1",NA,NA,0.803963585529394,7.09422463097294,6.46579587115777,5.95106553528793e-05,0.00459365423215889,2.12109356569408
"TC1900010009.hg.1","TC1900010009.hg.1","JUND","JunD proto-oncogene, AP-1 transcription factor subunit",0.498831485697744,9.54922504220875,6.46546399935354,5.95366441536985e-05,0.00459365423215889,2.12065017348374
"TC0600012883.hg.1","TC0600012883.hg.1","TUBE1","tubulin epsilon 1",0.661518990925238,8.98202868838113,6.4651982634795,5.95574626616811e-05,0.00459365423215889,2.12029512985276
"TC0100013028.hg.1","TC0100013028.hg.1","EPHA2","EPH receptor A2",0.778380377264844,9.12979258854285,6.46273686438213,5.97506680682853e-05,0.00459365423215889,2.11700603259785
"TC1200012702.hg.1","TC1200012702.hg.1","FICD","FIC domain containing",0.870804119991433,7.28092909310584,6.43195585789033,6.22245266453671e-05,0.0047610652101798,2.07580130200634
"TC0500011448.hg.1","TC0500011448.hg.1","ARRDC3","arrestin domain containing 3",0.508773039852839,8.13708315317558,6.42275242820413,6.29854135533091e-05,0.00479644372025863,2.06345494432428
"TC0200007049.hg.1","TC0200007049.hg.1","TMEM214","transmembrane protein 214",0.405378645220594,9.17679283748974,6.41627721873687,6.35267365535402e-05,0.0048145106340926,2.05476122635934
"TSUnmapped00000300.hg.1","TSUnmapped00000300.hg.1",NA,NA,0.579105003663912,9.8645769891259,6.41277110943648,6.38219296154918e-05,0.0048145106340926,2.05005136687197
"TC0300007223.hg.1","TC0300007223.hg.1","KIF15","kinesin family member 15",-0.605068940292578,5.60343893581071,-6.39190244019056,6.56097235751507e-05,0.00492624784301646,2.02198147452063
"TC0400009038.hg.1","TC0400009038.hg.1","TMEM131L","transmembrane 131 like",-0.521406574573089,6.04152918770653,-6.3732231915949,6.72556370244799e-05,0.00496424219283348,1.9968035980902
"HTA2-pos-PSR16011591.hg.1","HTA2-pos-PSR16011591.hg.1",NA,NA,-0.735454360819207,5.52701208942812,-6.37187446775392,6.73761845366763e-05,0.00496424219283348,1.99498370785921
"TC1200008803.hg.1","TC1200008803.hg.1","MVK","mevalonate kinase",0.915812393403494,7.03358517274329,6.36875992440272,6.76554470508601e-05,0.00496424219283348,1.99078012519261
"TC0300013428.hg.1","TC0300013428.hg.1","TRA2B","transformer 2 beta homolog",-0.417675329189178,9.90267378678099,-6.36458536124486,6.80317073625695e-05,0.00496424219283348,1.98514368982749
"TC0100010017.hg.1","TC0100010017.hg.1","SPRR1A","small proline rich protein 1A",0.903025677893529,6.33833731035715,6.36395487703833,6.80887290891963e-05,0.00496424219283348,1.98429220164102
"23075609","23075609",NA,NA,-0.620552050180418,7.31195508030546,-6.36280476782215,6.81928786146781e-05,0.00496424219283348,1.9827387969922
"TC1100011286.hg.1","TC1100011286.hg.1","SLC29A2","solute carrier family 29 member 2",0.547301373477309,8.47943619404938,6.36186164414419,6.82784120373537e-05,0.00496424219283348,1.98146481736706
"TC0100014966.hg.1","TC0100014966.hg.1","GCLM","glutamate-cysteine ligase modifier subunit",0.812997770877923,6.11423733987781,6.35572020294582,6.8838216025833e-05,0.00498239844641029,1.97316578124518
"TC0200013805.hg.1","TC0200013805.hg.1",NA,NA,-0.643050005642299,4.25762723486794,-6.34491276514601,6.9835343328866e-05,0.00503190267537318,1.95854834427222
"TC2100008462.hg.1","TC2100008462.hg.1","LSS","lanosterol synthase",0.999561693382252,7.82333912153445,6.3273386499105,7.14900639720584e-05,0.00512813548170998,1.93474287889872
"TC0400009221.hg.1","TC0400009221.hg.1","MSMO1","methylsterol monooxygenase 1",0.790952023039761,10.5273299521407,6.323288879843,7.18773167578678e-05,0.0051329987807352,1.92925085862728
"TC1900009431.hg.1","TC1900009431.hg.1","SLC25A23","solute carrier family 25 member 23",0.477543646311338,8.54995370567225,6.3166041495066,7.25214710082157e-05,0.00515608405380535,1.92018031937599
"HTA2-pos-3015391_st","HTA2-pos-3015391_st",NA,NA,0.869733276089839,7.48930518119101,6.30011030362511,7.41375255305763e-05,0.00524776105826123,1.89777220475038
"TC0600013147.hg.1","TC0600013147.hg.1","ARHGAP18","Rho GTPase activating protein 18",-0.417312193786559,8.23154415110847,-6.25087307576689,7.91960992407207e-05,0.00558124088859605,1.83064620164203
"TC0900007816.hg.1","TC0900007816.hg.1","CTSL","cathepsin L",0.553273659432181,8.05146449350288,6.24343626150377,7.99918277242324e-05,0.00561270169376841,1.820476989641
"TC1200009967.hg.1","TC1200009967.hg.1","DUSP16","dual specificity phosphatase 16",0.824392920218107,6.08143500031279,6.23525824926592,8.08767834660372e-05,0.00563993603265804,1.80928500757281
"TC1700011953.hg.1","TC1700011953.hg.1","CBX4","chromobox 4",0.475549667209867,8.55369721870982,6.23337573293707,8.10819780647253e-05,0.00563993603265804,1.806707326638
"TC0100006818.hg.1","TC0100006818.hg.1","PGD","phosphogluconate dehydrogenase",0.53343385414766,9.37670724936511,6.22783135236622,8.16895700147015e-05,0.00565770694394924,1.79911256644603
"TC1900011756.hg.1","TC1900011756.hg.1","PVR","PVR cell adhesion molecule",0.46026731510352,9.61236093590997,6.22058836233882,8.24906807582969e-05,0.00568867063701423,1.78918431809715
"TC0400006685.hg.1","TC0400006685.hg.1","WFS1","wolframin ER transmembrane glycoprotein",0.665846942453507,7.30574331016502,6.20630984492148,8.40947618135247e-05,0.00577450697786203,1.76958991549789
"TC0100008417.hg.1","TC0100008417.hg.1","PCSK9","proprotein convertase subtilisin/kexin type 9",1.01624476030982,6.51589635510442,6.201604160651,8.46307181205607e-05,0.00578658033515392,1.76312582571746
"TC0300011103.hg.1","TC0300011103.hg.1","HYAL1","hyaluronidase 1",0.950861348234799,6.04680625981189,6.19836161246236,8.50021626218672e-05,0.00578735063139052,1.75866974139365
"TC2000009960.hg.1","TC2000009960.hg.1","SRXN1","sulfiredoxin 1",0.510553127386643,8.4799853779202,6.19135243333314,8.581107943801e-05,0.00581777394265799,1.74903213245966
"TC1200012745.hg.1","TC1200012745.hg.1","C1RL","complement C1r subcomponent like",0.619791942847202,7.1842019909339,6.18244487933738,8.68510250840785e-05,0.00586353895399569,1.73677396259571
"TC1900007127.hg.1","TC1900007127.hg.1","IER2","immediate early response 2",0.505876158444126,10.7280217538116,6.17421388804576,8.78240122946035e-05,0.00590441937050079,1.72543659524699
"TC1700011773.hg.1","TC1700011773.hg.1","WBP2","WW domain binding protein 2",0.451725827004944,10.0333126535327,6.17012559212725,8.83116326129715e-05,0.00591246380343844,1.71980171454736
"TC1300006690.hg.1","TC1300006690.hg.1","POLR1D","RNA polymerase I and III subunit D",-0.458401642258553,7.40929074148652,-6.15042240563921,9.07027626535934e-05,0.00604735265692091,1.6926107919558
"TC1100007457.hg.1","TC1100007457.hg.1","ATG13","autophagy related 13",0.426795308135866,8.94635338398818,6.13488667842857,9.26371087092031e-05,0.0061386327501208,1.67113121224438
